setBiosysID	geneEntrezID
198849	10142
161075	84912
106357	84109
160941	5715
119548	3579
119550	719
82967	2571
138021	3689
167190	10299
198786	5718
102279	160
198782	5295
106356	5997
198770	5879
463	5591
105995	2957
198799	1855
83061	23500
479	9672
106554	54700
106097	94235
106513	2906
198884	6500
105828	5684
198847	387
132956	2643
105978	6217
316	4329
105961	23165
498	282770
106028	8968
187100	3444
106068	79902
198843	6628
82994	4759
96530	5582
198787	5161
106386	23586
105829	5711
106541	6117
498	390275
106356	51384
106503	158763
106074	6224
187104	3440
105765	5691
198797	4609
187211	54512
106158	649
371	6482
102279	2264
198811	902
198810	3265
160993	80153
343	79017
105649	8737
106417	3111
105829	7314
106011	9972
105765	5903
105688	775
323	113451
83097	824
198881	660
105771	9491
137924	5335
83054	10393
82991	1558
83054	1030
83065	1942
490	3823
160966	1008
106043	2829
198759	5336
106230	9761
106355	8074
138052	4067
132956	1040
161013	9695
82942	4702
530	7186
147560	90423
105849	328
83079	3845
122191	64127
160943	122706
160992	407977
83066	56848
106513	5923
198846	2879
187220	10802
106516	783
533	941
106068	11097
83089	6654
160992	22894
106357	4295
105974	1967
456	1950
105937	7965
105969	8894
96866	27094
105812	5905
446	10952
459	113
106164	11316
106114	84649
482	137075
83052	8527
106518	18
83055	64065
198776	814
106502	51291
427	2940
82944	4833
83060	63928
83119	842
82957	2805
198779	5924
371	8706
309	84618
99051	3579
105951	10189
105721	7367
187182	2770
160944	5713
474	655
169642	3915
83049	5595
105686	10213
106383	219417
83097	374291
119525	1808
187106	3122
106352	2254
137944	4615
106398	10333
119548	391109
82998	32
106549	134353
119548	9630
106068	1213
138031	6386
105754	4175
105959	8086
83125	915
106239	8733
83087	390037
83020	8228
161007	3688
105937	6156
161050	121504
106356	441608
106041	9828
125136	9092
198782	4087
83105	26281
83079	3456
198855	3551
169295	4218
116127	694
462	84539
160955	6230
101143	4793
198860	4708
106327	1737
187081	5519
83122	731
198784	89780
153859	2212
198797	596
498	391114
138940	8395
106549	8683
106480	26052
105962	53371
137926	2793
498	22802
83089	4633
126909	109
187081	5602
102181	998
501	805
106418	3115
106230	1603
106448	7316
106028	126961
105965	6147
105754	5984
83057	10282
137954	966
106170	8140
198770	1027
161012	8858
198897	1910
105784	5711
105902	6171
83056	7324
106386	5335
106356	4168
364	151056
83044	5887
105688	5335
106559	6637
160957	2248
105827	891
488	3560
106350	27006
138002	208
83071	60412
496	5499
126872	5526
105765	5717
106353	867
106383	81318
193096	1536
105909	114
198873	32
488	1439
106281	7083
488	3460
103421	4548
482	5010
132956	6390
106332	6223
138045	2235
303	506
171867	3383
198877	841
169306	490
106496	109
456	8399
101143	5291
500	4628
83035	23457
193184	26528
160138	9261
116127	3313
122191	3320
83120	3119
501	2319
534	733
106403	1385
82974	80146
106392	8737
105957	6432
500	71
106434	1975
105787	5709
82975	91869
198881	1759
344	5834
153352	1472
167190	10113
106513	782
105786	5685
105688	7410
153910	4360
137953	5582
106400	57162
199266	29889
105973	6168
106363	3269
105897	79172
138058	808
99051	2268
106230	4122
106179	641649
493	7124
138039	5594
106136	30
509	5595
187089	10392
132956	1962
106388	5595
364	55224
105828	143471
117293	3674
106281	7378
106144	2172
106572	358
187097	3446
106534	2900
106439	1211
138012	4843
106554	51082
106262	4607
83091	4893
106357	4922
106347	9965
198862	6777
105810	22897
137963	207
187103	4939
119559	6512
198881	9021
198832	2908
106434	29904
161033	2892
119566	10568
106572	9123
83105	1950
131126	225
161048	8970
106067	6227
160961	8822
137944	100302736
153859	23480
105797	5704
137933	10344
105836	7311
153910	4074
83125	3932
198839	51704
406	54579
119538	2688
198906	773
114228	8503
479	1311
83072	5159
161028	1137
105765	7314
106549	6874
138085	5074
105961	9972
106276	22978
106502	394
106469	5578
106494	2783
536	3117
106413	567
106356	3375
83056	1161
106417	55740
106549	5434
198825	55829
106386	3812
198862	1739
132956	3373
119533	1016
132956	7498
106543	1763
138014	3065
106029	207
476	998
106067	6144
83067	3911
512	10891
106404	3725
106590	8612
492	4793
106383	390079
137927	9266
106017	5700
105852	51455
106557	6875
83100	51164
187104	6772
106227	8976
198799	1457
489	1380
198800	8826
83065	5062
198881	6714
187094	5781
160962	4713
82993	64600
338	10587
137990	23268
498	409
506	23533
138027	5966
187178	552891
355	8372
198915	217
137916	1487
106449	4804
138055	919
105826	7316
198782	867
425	1572
105836	5705
366	5743
106426	3265
137940	7424
105681	4001
132956	2875
83071	1019
169493	3123
198819	5331
83094	2475
198782	369
83113	1499
119544	96764
198864	5829
154383	5331
160944	26271
160943	5689
106356	26664
105965	7458
498	219447
465	896
125136	84844
106146	23600
106230	6143
149806	808
138057	5295
105811	10733
105808	7532
106548	8344
461	3705
187086	353376
119524	55558
106516	2904
198840	5345
83097	3028
83091	123745
167324	5566
106142	50814
99052	23062
161059	1432
83098	4704
198862	10006
161076	7355
119549	2790
152665	3383
82966	23417
106405	732
102181	3305
105825	5686
106199	229
198832	5925
167325	10130
96865	4125
119544	1543
160992	29883
119548	11214
147586	534
160976	4036
83050	488
456	123745
106332	6123
83105	2246
198799	5894
83053	2587
491	5293
105754	6119
106540	8349
105995	8021
458	3845
497	5578
83109	51176
132956	471
361	55750
138034	1950
198918	3553
303	535
198774	9133
119535	5010
132956	93183
105863	4361
198871	6934
466	5071
106028	1606
198782	29924
105807	1454
105952	10949
504	11211
105783	5925
193184	55916
106383	390191
101143	4215
167191	1284
106169	5832
187176	6540
105782	6502
344	54659
142175	137362
106414	3119
106150	9227
83102	1956
137984	11104
137933	4602
313	2628
83032	1571
161036	805
106383	26339
119571	6536
119571	10864
198810	7124
169352	10642
106496	115
198886	1814
83122	88
142216	349565
106239	51604
106555	3017
106328	6124
126872	3630
106247	26224
83061	7855
119544	5244
475	3625
83053	6915
518	10000
119561	6547
198782	1915
83117	2475
137963	3665
138012	1649
198906	2697
137938	5879
148661	10094
83039	23649
106358	2150
169352	3065
105765	5116
106503	8997
161035	2905
106198	9883
106495	111
173973	1950
137990	5335
160991	25929
459	952
105897	701
105983	2966
105796	5706
105688	51332
187201	8654
99052	9583
119519	23396
106390	6196
169351	4953
106028	3046
161003	3685
105897	5527
105769	4331
106572	8021
82982	27087
106555	8370
105743	5682
82979	51706
487	6373
119548	3351
106067	3837
194324	64241
105825	7321
83033	54963
83078	3676
105783	5713
187189	2786
504	163688
167190	1649
490	3932
198909	3190
83097	8883
370	2651
105998	2958
116128	4214
105826	5719
106005	7936
478	7450
82956	8985
138074	2986
198795	2277
160999	5781
83053	7201
106260	113235
153859	200576
177876	79897
119527	5879
106067	9688
106511	5692
511	1616
105995	8731
198870	10159
198907	23411
106034	8526
138063	2781
105902	6804
199266	51077
198782	1500
105820	5692
83106	26060
106383	119678
83036	2197
138081	5602
147809	8503
106433	2475
105812	9183
169355	10093
477	5296
106325	54579
509	4708
106067	6173
198886	134
106504	7321
83056	65264
83102	8517
105649	8772
502	5601
496	2906
106067	8480
169353	81855
105927	1785
169353	8837
138942	8867
106034	10335
199266	254958
198862	7410
83049	5605
137915	387
200269	3118
117291	340529
105751	983
83099	2903
527	1890
367	1577
461	3628
119304	6197
105991	11168
105938	3172
160992	23016
501	5577
198819	5595
193146	196883
83087	79290
101143	5609
460	116379
106380	2792
106048	2277
105944	2959
83087	81099
160948	255626
198886	442191
82944	5424
169350	7422
83043	55247
106074	5437
105928	2702
83059	92335
524	7849
96530	50487
106508	7423
106534	55970
105776	993
105897	91687
160992	5704
105777	5557
106028	710
105938	367
106386	3446
106356	125963
198884	9861
105808	9662
83097	808
106242	26985
167191	2778
153352	486
193096	23547
83077	6772
137975	84498
106261	4635
106356	120796
99051	4790
106230	79694
287	5236
161060	2786
83118	5728
105825	5715
138072	2534
83087	390078
106029	57113
139618	54657
198860	9377
82989	137964
160950	3183
199266	26354
198845	5609
355	3423
138047	8976
83069	923
105896	6233
198906	490
105902	4082
160976	6555
161063	5595
106356	254879
138005	7082
106358	56923
483	3357
106443	5879
83048	5970
160966	1001
169352	1044
200269	6347
106028	2207
198866	3293
105971	8662
161012	79087
106160	125111
187103	3455
106535	1138
106563	10621
83105	2034
169306	100137049
200309	527
106050	5265
83105	112399
105739	29882
102181	8395
460	1271
198816	3682
105698	1589
105699	4129
106383	284521
198359	7296
462	4886
198765	26211
478	998
105688	6655
105739	4999
198832	2625
138050	2207
137979	6441
106397	1845
83056	9320
106041	54331
106230	6169
106444	4804
137989	2185
137987	4361
83056	329
106074	6147
83050	2065
83043	5423
198834	6300
138013	5291
391	5161
198778	10257
82952	3032
106419	117145
520	1870
187211	6233
106196	1468
119574	200010
106558	5431
106062	3897
83033	1890
177876	8662
119558	6569
102279	55048
106465	5894
198777	4780
105972	27335
490	3460
137919	801
119544	335
138002	5879
160957	2264
161006	2260
149807	7454
137997	10284
83033	1807
137967	1958
119548	26219
475	7057
105721	4144
169642	8398
124832	11017
105889	5426
83049	5579
187211	8125
160991	23198
466	26259
105821	5696
169351	6135
198860	10476
105934	1759
82944	5315
83038	729706
83079	3809
106028	2814
187192	528
106358	51052
119532	5819
102279	3312
96865	23163
465	64065
101142	158
105808	22981
149806	6010
198853	6154
137928	2770
83105	54583
160976	29841
83053	2690
498	79310
160949	4782
309	1633
105967	6227
119535	1366
193096	9103
106397	3654
488	10253
467	112755
105770	4149
198811	2033
83106	5602
459	7201
137963	860
171867	2204
367	1557
106345	2260
106462	5899
172847	486
427	1549
105937	8890
105967	6144
175229	8668
105648	28988
83105	7175
106062	3685
169352	6500
106362	3062
137911	5105
106041	391
82935	126
96864	2790
83077	3572
105835	5687
106548	8347
105937	22916
105970	6222
536	942
460	3604
106572	6524
83112	6256
153859	525
105701	1584
106077	6142
512	8218
153376	5613
137954	23265
119571	115584
125138	4625
161020	2652
106028	2316
106110	8174
83088	2778
125136	51690
106349	9965
161020	133
153859	811
193096	9020
106388	5515
172847	1299
119546	9829
83120	3578
167324	8503
105824	5691
105911	7167
83053	2561
160966	9076
187196	10938
106053	6654
149807	23607
105828	7316
106230	285596
83054	699
138034	9922
137930	382
161020	2864
198809	6307
138085	7041
83046	675
169345	4854
106094	5610
428	2990
106459	53358
152657	3458
105967	8663
83069	3127
198851	43
83111	3630
105858	221120
138629	51478
530	54205
83107	7043
137977	23327
452	1642
105675	840
153910	1783
105846	7515
106513	107
83080	4775
106434	1981
137918	362
462	7067
105744	5706
160984	1644
198845	5506
198856	178
138022	2534
462	56413
198811	1111
161002	9423
106355	2255
105965	6173
198882	10076
122131	3576
82987	4952
106383	341418
106377	221391
199266	10436
114227	6654
83105	5578
119558	51458
105909	5573
105897	378708
83079	5535
106020	1794
105688	23380
105703	1555
469	9706
106572	4927
83083	58498
105941	2068
106390	148022
452	5887
106111	5499
137935	1058
83087	8387
530	3674
193328	9775
132956	1152
456	356
198878	2002
105940	2957
198825	3630
187201	5136
198884	5719
82973	2940
105903	6728
105795	10714
301	1586
169352	29969
83087	338674
83122	715
169295	8681
106354	2254
160975	2887
471	23291
105962	23636
137939	6696
161003	24137
161020	3362
138007	8945
138055	5170
106513	1103
161006	3680
198801	1019
445	5707
105801	983
491	9020
106149	6555
187178	3763
83093	3717
106019	164
106356	144125
187189	196883
106441	4099
187104	3665
138039	983
198759	5577
153352	801
119548	6288
83102	4790
160998	1432
462	1139
137968	3196
498	390327
119559	117247
83117	6932
169353	7812
138080	10112
83059	23533
105968	6168
144182	1468
106241	81027
198845	5294
198886	1233
106378	8643
105970	1977
128760	6387
106427	51719
105939	1387
106386	2633
187108	5894
161046	2898
161063	2787
160957	8822
119548	81327
187178	2555
173973	3447
83038	2961
511	5961
527	1870
83080	919
500	6655
105928	2705
105769	9861
105940	23020
198855	23643
83049	2064
441	7311
160943	5705
106451	4804
198778	1890
137998	5170
161073	6583
161057	26289
198795	3479
83087	390181
160955	6169
106502	84144
138053	8737
198843	22916
371	3073
119542	152
106034	54331
106067	6147
106413	10666
462	319100
106348	867
494	4478
83049	5894
106459	1785
83103	51807
462	8484
83056	1643
105889	5111
83053	9248
160976	50814
105937	2962
160966	50848
106165	2799
106495	5332
161020	7478
153376	1471
106011	81929
83088	80834
198868	5571
505	5602
106327	6389
106358	2831
105984	51497
106356	127059
106378	10266
96864	6093
198781	10149
456	1956
106229	23165
153859	10383
105971	6223
82926	2597
96866	800
173907	4893
106391	4205
83090	8471
105680	5317
160939	5706
105938	112950
106028	6850
198901	859
105945	4686
83087	816
106386	930
106029	2157
106356	81469
198801	7783
199266	29102
187094	5296
106062	23539
83089	3695
198885	8660
198803	1983
83103	71
119548	26245
106443	64857
161014	22845
105648	5599
531	5925
106378	797
187103	3458
167325	7322
509	775
106190	169355
198797	599
138032	5520
131126	55711
106160	10427
147795	5595
83064	9241
106284	83549
102181	51160
106516	5924
105903	6124
161046	2901
138949	8867
83051	6360
82942	518
105807	8636
147795	148022
106386	3449
83063	80326
471	6932
105747	5707
82990	5322
83100	25981
406	1558
105689	5786
106414	51466
344	5837
198906	779
106383	391107
138068	200734
152665	1378
83113	8324
82964	4967
105686	5685
161055	25920
137956	1942
82975	8813
96864	5595
106179	586
470	8737
106337	5594
82956	1743
198831	1576
456	774
96866	10398
106513	55584
198795	284217
83030	23395
472	4855
198795	3691
138032	8454
83122	718
83100	4713
106557	2968
83054	7042
83105	1436
93344	1339
106383	391190
105834	29945
83105	2535
106348	2261
106230	79087
105899	5704
105765	80184
536	3123
106147	10858
105970	1974
105765	55143
82944	2982
105765	7532
119552	940
491	5605
105828	5716
106229	9972
154383	816
83102	51382
105739	5686
83053	2899
128670	7040
485	972
132956	2592
137914	51701
119549	155
198916	4501
531	369
462	1142
83105	2249
128670	3127
105937	1937
187085	7189
96864	643
503	51433
105937	6188
105744	6233
198816	5594
152665	3820
161020	551
83099	5608
198813	10946
105919	4967
83109	23533
198847	1856
169642	329
106390	1848
119529	998
161062	59345
106043	5583
106013	23165
106513	4747
106111	2167
119558	28232
167325	2081
105902	445329
106064	2534
475	7060
138014	6446
119548	50650
490	53358
119548	26531
187180	113
99052	1511
122191	10392
187097	8517
138031	5599
523	1871
83080	3567
161035	1385
187201	5139
476	6586
362	5335
106043	2151
198784	5295
106374	692312
106387	6195
494	5291
172847	6520
105698	1586
105750	63967
301	1589
83055	5366
534	8342
106015	57122
105919	1738
450	6257
106028	3833
137967	5290
83097	2932
83105	2950
169295	63036
289	22934
198866	2165
153910	10333
105784	5557
187204	5526
105957	10978
105784	1017
105812	6249
198774	4802
161054	5438
83090	80201
106196	8604
106062	4893
137953	5588
343	2879
198794	1440
106356	219983
105788	5682
83068	1291
105801	9662
117291	23644
105831	5688
106273	2766
187089	3146
493	1437
106332	6143
105698	9060
83093	7132
132956	51809
526	2258
137996	5594
105897	23595
83106	5290
106549	6877
125138	4622
102279	26286
501	23433
198774	7321
469	6194
160976	116519
106150	147323
303	127124
471	27121
106358	1234
194385	100137049
199378	55998
106062	4312
106157	336
83031	130
463	10735
169353	57447
105921	4700
83100	2904
476	1943
138656	2222
344	7360
198817	1376
198764	120227
138073	28996
198886	8392
161020	136
105826	5347
138006	9021
106169	5443
198855	1147
160997	6938
198886	5956
106437	4893
363	5279
83071	4621
106357	10381
198883	10524
106067	4736
106254	60490
498	120787
459	2767
187198	94235
138029	9063
119548	283694
194323	3593
193147	3726
106029	10335
106426	5289
123047	79814
452	3978
295	3030
83061	8061
138352	3158
138073	5292
106193	262
119545	3482
143631	51143
83122	2212
347	2589
198897	1232
478	3912
105828	5690
160955	8662
105919	23530
143700	5613
160992	5578
161043	2900
96865	10577
125138	1605
193095	343
106050	22915
83068	2814
488	3592
198795	857
460	355
137913	5580
138027	6599
137932	5600
160976	51129
105963	23165
160976	23309
198803	9669
106230	199857
137931	9294
106344	8817
83020	1551
105902	5576
114229	3688
161018	29926
83042	2170
138352	38
474	5613
83021	10941
106363	155
102181	6457
161020	1132
506	774
106261	3693
367	246
187211	677
504	2535
106358	2147
187173	4862
161020	846
296	2639
105928	84694
106393	8767
105965	6170
106502	1894
106356	390439
82956	2639
119548	6866
160943	1062
198903	4634
96864	3577
106067	3843
198864	1616
138024	6498
105821	4173
507	3134
105832	11065
83087	26538
106419	5295
160976	5244
83055	5054
124833	8737
137953	4775
456	5600
114228	2934
105648	5702
83109	4893
138046	4312
161054	6749
119549	3375
126872	11261
105825	5718
307	11128
102279	64411
137944	7850
198885	9261
105678	1828
137934	2033
445	5710
194324	8681
160943	5519
106036	27040
138022	387
105829	29945
169351	7157
519	5908
105765	6118
198855	5604
160997	4917
474	8945
161006	6196
105895	79728
198795	5294
119548	6368
106386	3134
106496	5568
106398	51295
198859	10555
137922	567
173907	5603
193096	5296
161036	2906
105831	7314
106014	53371
106204	2597
106448	4803
105940	1022
404	1719
161070	11254
119548	1230
460	8742
393	25902
476	285220
460	2688
173907	5520
160992	5707
106205	5160
106026	5694
106549	10919
83032	1577
105950	905
476	2046
105966	1978
106555	4331
516	6093
83115	11186
105963	348995
83087	8390
522	1950
173973	7297
138581	10965
177876	22794
119520	5879
496	2903
105833	996
169351	891
106358	2359
160950	10949
83038	9519
105694	983
96866	84647
502	5604
106169	7252
462	9002
106265	100
137963	60436
198784	8893
137958	3725
106356	285659
105902	6203
523	2260
106390	7189
106504	4092
161036	5923
83102	90423
198870	4706
106387	3656
132956	5214
106404	7189
119548	391196
106451	6610
106068	9818
105902	2771
106387	5594
169352	1857
105903	6227
356	337876
198767	55914
106499	113
491	5290
106386	54472
106050	5660
106356	2780
106356	119694
366	84647
83043	5111
99052	9374
106234	2158
83076	7189
124833	9447
83091	2776
105786	7314
466	9820
106230	56886
106261	805
198789	5527
143700	79659
106356	26696
169350	5610
106250	64802
498	26664
198885	3439
105937	4851
187191	57192
160955	6143
105978	6137
83119	10000
106189	5092
132956	2990
198884	7133
106193	6611
106358	6870
106368	3350
119558	10479
105807	11258
198787	5164
137944	3725
476	5063
106383	390323
105786	5708
106537	10369
83090	2308
106357	6348
106074	6144
119548	121364
471	85409
106415	5788
489	914
82937	1594
309	5437
106421	6654
83077	3569
105771	5693
106034	998
106502	2
491	4792
198853	6128
83104	1432
198897	2357
441	23521
83067	6093
105698	23169
132956	4716
169345	23028
106028	3020
106555	3020
487	5294
137932	7409
105837	4350
106426	5604
106356	401992
169355	5058
83052	1040
428	1576
106503	4649
482	9075
515	533
160966	5747
138041	3055
471	1499
105810	80321
387	84532
138942	27124
160948	8353
106169	6542
83092	5605
106358	6372
160950	9343
105824	5694
303	1351
106357	6846
496	808
106522	27165
106547	6119
106555	8344
132956	5297
106391	5516
491	23624
137917	5290
105902	3767
462	117
198835	891
446	6730
160976	5742
106236	94005
138006	10856
527	7423
105835	5713
138052	5879
161075	9153
83067	5595
83053	151
498	441608
193146	1080
106551	8348
119548	2641
106028	7975
82964	38
105802	9088
83048	6654
198906	805
509	4705
137964	7525
105966	6223
106351	2253
193328	55998
137910	5058
364	8526
154409	2771
105835	5690
187102	64135
119568	6564
114227	84501
147809	23236
161020	6608
83107	7040
102181	30845
106121	5568
106048	1072
106390	1845
119544	23309
161053	7936
198855	4791
117293	6546
83105	331
83048	5578
106241	83752
198912	3291
194385	64240
82990	7941
105998	2068
298	1717
83066	8399
82976	2517
161057	1503
106513	1312
462	9294
83098	6391
105940	8178
105899	5707
106540	55651
138054	1499
138054	9076
169349	4773
187198	5138
478	1290
105688	3320
105926	7082
138030	5970
198865	2639
125136	11338
105801	22981
198811	8379
119548	7204
198770	25759
106400	114609
198855	7098
198862	4582
137939	665
173907	1956
119565	6569
83015	586
126909	25847
102279	51510
83070	5879
106572	124935
160962	4726
106328	6230
172847	6546
193328	10482
106110	2243
198886	3360
138073	1436
161006	5595
106557	8106
198844	23624
105976	6169
106572	25800
96864	2870
466	8924
106328	6147
148660	810
187192	245972
105765	5720
138601	55529
169306	23436
106357	185
106332	6229
198894	839
106160	8907
106332	6146
167325	51009
106169	1610
198839	2911
198896	27113
160976	183
198918	3659
456	4893
462	1136
480	6402
83094	2645
106146	8309
106513	814
456	2872
105796	5683
106029	27040
137997	1107
130590	8471
161015	29925
119548	50865
83051	2324
199378	56001
137917	2247
83064	5308
160943	5001
106041	23365
106459	2309
106439	8874
171867	713
485	3305
105981	9255
124832	9128
161020	347148
106390	3654
138022	3636
106386	1846
105903	6731
339	57733
406	8694
295	3033
83069	29851
105965	6176
167324	929
106572	6530
83105	5970
106010	8065
516	7430
119533	1000
106034	7424
106413	3802
106407	712
106385	1398
106357	6866
106549	6880
83068	3913
153352	277
532	3127
106230	8877
99052	3423
105736	6810
96864	10235
106555	8347
105904	10897
487	3665
198876	50484
106385	983
105743	5705
106356	390648
105938	7025
105926	4646
119550	9170
105831	5691
106518	57030
167190	573
198870	4729
160972	51422
106356	390445
106050	5345
161020	554
198802	150572
347	26290
83072	111
105701	51302
161003	1272
198834	369
83033	7366
172847	2006
167324	7879
105769	5719
138080	5684
105909	6804
106572	55240
102279	3106
106028	2811
132956	3614
198868	5568
198863	673
194323	4615
137911	3170
83083	9075
106534	805
187189	59345
160976	1208
187194	496
106401	6195
106482	1432
119548	8386
106516	6531
105770	1026
106356	219482
177876	8665
106443	9500
105821	5693
105838	6996
198865	37
96530	94274
106356	2488
106332	9349
198884	7531
198794	3458
105963	10762
105923	51764
105968	6171
456	5603
137921	5578
105739	8697
491	4772
119569	6568
106534	200959
198872	3363
177876	84305
119571	116085
193184	10921
106230	8665
198860	4711
82926	3098
498	219453
83042	8310
152665	7043
463	1870
106540	7015
106553	2966
106169	4942
106028	7056
119550	548645
160943	5702
153859	8992
307	50484
198795	5291
298	6646
83090	2932
83122	712
105786	5001
106029	2151
105937	2959
125136	83443
105807	55835
83042	364
83090	808
198803	3692
119571	6513
137940	1499
502	778
117291	5393
142330	1757
476	57715
106461	5898
106206	8908
460	3601
83091	391013
106250	9963
169353	22943
83071	8531
105783	993
82952	593
105937	79023
198776	5566
173973	3441
106261	72
137993	1606
167325	258010
303	9114
83113	8321
296	37
160949	11128
106469	1385
105754	5810
198759	3553
494	24146
106396	51135
119549	56342
106439	6464
105771	7316
106388	5518
105973	1975
106169	594
121494	3655
307	271
105824	5688
138014	1385
132956	1573
138057	5536
498	128367
119550	10850
132956	341947
160954	1479
106590	8853
443	9569
503	673
482	58498
287	5213
172847	483
83069	3133
187181	3761
106028	64145
83064	9765
83038	2958
498	81328
138009	5295
105688	22885
106043	94233
114228	3635
106516	548645
161040	2905
83121	3107
106591	7168
83043	5426
82990	5319
105961	8086
105747	5704
105871	6117
105782	122706
152657	7099
82952	224
142242	116255
160976	3930
106572	9152
83076	3442
161013	5589
83116	5594
476	54910
106370	5734
106230	6146
198881	10971
169356	5606
488	282618
198816	5597
198780	1051
465	1111
99052	1514
122191	7189
83073	716
106074	6170
114228	10093
83049	5602
132956	2987
493	6655
106551	3021
119548	57105
119548	5581
106041	548645
137963	3456
106356	6344
83046	8438
106516	59283
105973	6194
83119	1029
106535	1141
138024	5499
137914	3065
106333	10000
105807	55125
105807	9738
105783	5716
106419	2252
105979	2649
82956	51166
105786	5711
106138	54677
105921	4726
106494	2786
106357	5031
132956	50
106156	335
515	3576
106390	3551
169352	8913
106028	30846
105828	6500
132956	5211
83087	256144
106254	53354
106386	3552
138457	120227
105984	9150
466	4281
119548	623
105821	5719
520	5594
187106	3115
105797	5707
83050	5025
106041	5924
309	7378
83097	2906
100064	4915
119558	6546
161020	4985
105782	5686
137954	1785
138015	808
105898	5683
106029	3674
370	6484
106043	5580
105984	8732
198900	7078
161043	805
126872	5519
138045	664
106028	84643
119548	339403
106230	144245
83062	9794
525	7976
119571	6539
83008	4522
105787	23594
160950	10236
119548	9826
132956	262
106028	147700
105801	121441
106572	364
106013	10762
193146	6822
106169	6539
173907	23562
106356	10672
484	1675
462	2556
105677	4137
187097	84166
106187	501
198812	6777
106067	5440
408	23590
106028	2625
105835	5710
105771	5690
119548	219429
530	7189
106356	158131
160942	1639
194323	169355
106502	397
498	23538
106591	5571
106545	57804
106391	6197
160140	79155
187196	10019
344	5236
105721	2939
456	4790
106572	493
101142	2571
199266	3692
106261	4632
106511	5695
83065	4233
187103	3452
503	699
106483	5598
161003	26052
106060	2243
119548	26740
96865	3916
106590	5338
83046	5893
102279	30846
169350	2885
105837	7158
106548	8370
198881	5747
309	5440
160961	9365
106569	64216
466	246184
96865	10053
99051	2792
83042	2173
535	3122
106386	718
105801	5048
106439	115
105784	10197
105883	1022
82977	2650
187097	3093
83050	777
106048	6814
105812	79980
105829	5717
525	83439
106222	801
154383	1131
83069	926
83069	4756
117291	80349
173907	4790
518	83439
193184	51585
476	1946
187213	56915
119548	3354
198832	8788
137979	6647
82956	223
198856	5525
137972	8359
362	27124
137969	10376
119548	390197
105924	9630
106513	7054
138068	6654
105821	7316
471	5515
198862	5598
105897	64946
105811	5518
498	2774
106417	3117
82942	7388
106253	54
525	2735
105783	890
105968	8664
478	394
425	373156
497	391013
451	27343
119558	9194
105984	6923
461	163688
82975	22845
119544	27242
119548	3640
122131	3553
137939	639
142305	1644
82959	218
106238	8818
161066	27173
83090	5139
83050	491
482	81
105938	9441
161054	5441
83050	51806
83064	8454
199266	65083
138078	1385
83054	51433
486	4142
160990	9380
106358	10803
105740	5710
119548	403244
83072	5332
105679	836
83063	1454
83018	5805
138014	4193
96864	3265
506	777
187103	3664
198780	3570
114227	440822
441	6209
106034	7450
498	390433
534	8339
160976	2224
105808	983
187187	107
198769	8792
458	6776
106439	5153
198795	5606
161020	57007
198765	6752
106010	9688
138017	3690
102181	1213
445	5684
105941	2958
137996	6195
83089	1073
488	2885
105861	6119
105808	27229
106503	29
105897	990
106516	9568
161020	11251
83025	767
83077	23529
83090	207
160984	1621
106557	2965
160138	2353
173973	6773
161014	79868
83048	2246
106402	57162
160950	10946
83081	4776
119545	130340
142205	64841
83036	6133
137958	207
101142	27165
291	6652
160991	1432
106169	10166
198759	2869
105902	10113
83066	23533
187187	10681
105937	29079
198803	23277
138051	2549
105953	6628
373	160287
161060	2792
364	79143
106388	8767
161020	1235
525	7478
83100	1175
105963	1977
105987	5478
138055	10125
138021	3695
498	135941
83043	56655
198871	2002
105829	891
105765	894
137980	5048
370	8708
160977	6576
106229	10762
106043	3356
106337	1950
105983	2963
106439	5568
83097	516
100064	5336
137932	4286
105739	545
462	10316
102181	57403
93992	778
106358	4852
106034	2784
139755	4191
160955	6146
187188	343
307	84172
466	9817
198795	1278
462	2550
106035	2207
105926	81025
198873	79746
137945	4067
198836	5747
96865	50617
83076	3439
119548	4161
106222	3320
325	9836
106511	5689
138056	6923
82959	4128
198856	5236
83036	6136
138067	4194
105786	7311
138063	6714
106567	55718
193147	2209
106386	5567
106551	8345
105648	7431
367	1551
83038	11036
105965	27335
172847	5547
117291	10766
160992	11340
504	434
132956	51102
137968	4086
523	2263
137918	4690
106357	1230
138050	6850
138034	2769
106356	138881
105967	6224
105895	7311
137960	9020
106228	23636
106234	2155
105698	4128
105903	6230
106356	53829
198855	5601
83087	390075
105927	1759
476	5879
105825	11065
83082	5321
198880	2159
144181	3565
160943	7514
198771	6118
83119	8503
200269	3115
83112	7175
83048	2249
106335	5437
198884	25885
114229	3479
361	1607
460	7852
105983	1025
160954	11051
198855	3663
105976	11224
106007	53371
83064	7040
160939	5683
458	6464
498	283111
160140	3718
106074	5440
106549	11128
105941	2961
147795	2767
198884	7322
83053	148
119548	23620
137916	23411
106591	7171
105721	25830
198797	207
523	2475
160955	8665
119548	5578
198779	5535
160977	11010
106236	5329
132956	23545
105940	10594
138046	3911
83097	805
512	1351
105671	317
83106	5894
106549	8294
167325	9532
291	8776
198879	25942
114227	2114
198906	6547
500	5155
106474	2931
169642	3655
525	7481
137934	6667
105961	79902
488	3589
187191	527
105826	996
496	805
137958	1910
83097	4137
106043	347148
160960	8817
198782	5931
83020	5959
100065	5566
130590	4306
198849	387
